Département,Slug,Nom_reel,Code_postal,INSEE
79,creche,La Crèche,79260,79048
79,chillou,Le Chillou,79600,79089
79,sainte-ouenne,Sainte-Ouenne,79220,79284
79,saint-hilaire-la-palud,Saint-Hilaire-la-Palud,79210,79257
79,gournay-loize,Gournay-Loizé,79110,79136
79,chail,Chail,79500,79064
79,thorigne,Thorigné,79370,79327
79,epannes,Épannes,79270,79112
79,saint-martin-de-saint-maixent,Saint-Martin-de-Saint-Maixent,79400,79276
79,sauze-vaussais,Sauzé-Vaussais,79190,79307
79,mothe-saint-heray,La Mothe-Saint-Héray,79800,79184
79,lusseray,Lusseray,79170,79160
79,mauze-thouarsais,Mauzé-Thouarsais,79100,79171
79,sepvret,Sepvret,79120,79313
79,coutieres,Coutières,79340,79105
79,coulon,Coulon,79510,79100
79,saint-romans-les-melle,Saint-Romans-lès-Melle,79500,79295
79,prailles,Prailles,79370,79217
79,juille-79,Juillé,79170,79142
79,mauze-sur-le-mignon,Mauzé-sur-le-Mignon,79210,79170
79,saint-leger-de-montbrun,Saint-Léger-de-Montbrun,79100,79265
79,saint-jouin-de-milly,Saint-Jouin-de-Milly,79380,79261
79,brûlain,Brûlain,79230,79058
79,lorigne,Lorigné,79190,79152
79,boussais,Boussais,79600,79047
79,prisse-la-charriere,Prissé-la-Charrière,79360,79078
79,vernoux-sur-boutonne,Vernoux-sur-Boutonne,79170,79343
79,mazieres-sur-beronne,Mazières-sur-Béronne,79500,79173
79,villiers-en-bois,Villiers-en-Bois,79360,79350
79,sainte-eanne,Sainte-Eanne,79800,79246
79,airvault,Airvault,79600,79005
79,brion-pres-thouet,Brion-près-Thouet,79290,79056
79,busseau,Le Busseau,79240,79059
79,saint-marc-la-lande,Saint-Marc-la-Lande,79310,79271
79,saint-etienne-la-cigogne,Saint-Étienne-la-Cigogne,79360,79247
79,romans-79,Romans,79260,79231
79,azay-sur-thouet,Azay-sur-Thouet,79130,79025
79,alleuds-79,Alleuds,79190,79006
79,amailloux,Amailloux,79350,79008
79,bougon,Bougon,79800,79042
79,saint-maixent-de-beugne,Saint-Maixent-de-Beugné,79160,79269
79,nanteuil,Nanteuil,79400,79189
79,coulonges-sur-l-autize,Coulonges-sur-l'Autize,79160,79101
79,villemain,Villemain,79110,79349
79,ferriere-en-parthenay,La Ferrière-en-Parthenay,79390,79120
79,chapelle-thireuil,La Chapelle-Thireuil,79160,79077
79,hanc,Hanc,79110,79140
79,cirieres,Cirières,79140,79091
79,retail,Le Retail,79130,79226
79,saint-varent,Saint-Varent,79330,79299
79,thenezay,Thénezay,79390,79326
79,vausseroux,Vausseroux,79420,79340
79,pioussay,Pioussay,79110,79211
79,ardilleux,Ardilleux,79110,79011
79,pas-de-jeu,Pas-de-Jeu,79100,79203
79,loubigne,Loubigné,79110,79153
79,mazieres-en-gatine,Mazières-en-Gâtine,79310,79172
79,moncoutant,Moncoutant,79320,79179
79,saint-laurs,Saint-Laurs,79160,79263
79,taize-79,Taizé,79100,79321
79,sainte-radegonde-79,Sainte-Radegonde,79100,79292
79,secondigny,Secondigny,79130,79311
79,pugny,Pugny,79320,79222
79,saint-pardoux-79,Saint-Pardoux,79310,79285
79,vernoux-en-gatine,Vernoux-en-Gâtine,79240,79342
79,irais,Irais,79600,79141
79,surin-79,Surin,79220,79320
79,lageon,Lageon,79200,79145
79,brioux-sur-boutonne,Brioux-sur-Boutonne,79170,79057
79,scille,Scillé,79240,79309
79,moutiers-sous-argenton,Moutiers-sous-Argenton,79150,79187
79,bressuire,Bressuire,79300,79049
79,genneton,Genneton,79150,79132
79,breuil-bernard,Le Breuil-Bernard,79320,79051
79,saint-martin-les-melle,Saint-Martin-lès-Melle,79500,79279
79,cherveux,Cherveux,79410,79086
79,chapelle-baton-79,La Chapelle-Bâton,79220,79070
79,saint-jacques-de-thouars,Saint-Jacques-de-Thouars,79100,79258
79,usseau-79,Usseau,79210,79334
79,sainte-blandine-79,Sainte-Blandine,79370,79240
79,vanzay,Vanzay,79120,79338
79,pamplie,Pamplie,79220,79200
79,glenay,Glénay,79330,79134
79,breuil-sous-argenton,Le Breuil-sous-Argenton,79150,79053
79,saint-martin-de-macon,Saint-Martin-de-Mâcon,79100,79274
79,largeasse,Largeasse,79240,79147
79,chatillon-sur-thouet,Châtillon-sur-Thouet,79200,79080
79,bouille-saint-paul,Bouillé-Saint-Paul,79290,79044
79,argenton-l-eglise,Argenton-l'Église,79290,79014
79,saint-aubin-du-plain,Saint-Aubin-du-Plain,79300,79238
79,villiers-sur-chize,Villiers-sur-Chizé,79170,79352
79,reffannes,Reffannes,79420,79225
79,saurais,Saurais,79200,79306
79,villiers-en-plaine,Villiers-en-Plaine,79160,79351
79,chanteloup-79,Chanteloup,79320,79069
79,forges-79,Forges,79340,79124
79,marnes,Marnes,79600,79167
79,geay-79,Geay,79330,79131
79,saint-martin-de-bernegoue,Saint-Martin-de-Bernegoue,79230,79273
79,verruyes,Verruyes,79310,79345
79,peyratte,La Peyratte,79200,79208
79,thouars,Thouars,79100,79329
79,tallud,Le Tallud,79200,79322
79,sciecq,Sciecq,79000,79308
79,souvigne-79,Souvigné,79800,79319
79,saint-lin,Saint-Lin,79420,79267
79,saint-martin-de-sanzay,Saint-Martin-de-Sanzay,79290,79277
79,bouin-79,Bouin,79110,79045
79,pouffonds,Pouffonds,79500,79214
79,boissiere-en-gatine,La Boissière-en-Gâtine,79310,79040
79,maisontiers,Maisontiers,79600,79165
79,francois,François,79260,79128
79,voultegon,Voultegon,79150,79356
79,puihardy,Puihardy,79160,79223
79,moutiers-sous-chantemerle,Moutiers-sous-Chantemerle,79320,79188
79,chapelle-saint-etienne,La Chapelle-Saint-Étienne,79240,79075
79,nueil-les-aubiers,Nueil-les-Aubiers,79250,79195
79,saivres,Saivres,79400,79302
79,cersay,Cersay,79290,79063
79,beaulieu-sous-parthenay,Beaulieu-sous-Parthenay,79420,79029
79,couture-d-argenson,Couture-d'Argenson,79110,79106
79,saint-aubin-le-cloud,Saint-Aubin-le-Cloud,79450,79239
79,maire-levescault,Mairé-Levescault,79190,79163
79,luzay,Luzay,79100,79161
79,cherigne,Chérigné,79170,79085
79,combrand,Combrand,79140,79096
79,boisserolles,Boisserolles,79360,79039
79,saint-pierre-des-echaubrognes,Saint-Pierre-des-Échaubrognes,79700,79289
79,vouille-79,Vouillé,79230,79355
79,adilly,Adilly,79200,79002
79,saint-amand-sur-sevre,Saint-Amand-sur-Sèvre,79700,79235
79,vancais,Vançais,79120,79336
79,coudre,La Coudre,79150,79099
79,saint-jouin-de-marnes,Saint-Jouin-de-Marnes,79600,79260
79,priaires,Priaires,79210,79219
79,sainte-gemme-79,Sainte-Gemme,79330,79250
79,etusson,Étusson,79150,79113
79,exoudun,Exoudun,79800,79115
79,coulonges-thouarsais,Coulonges-Thouarsais,79330,79102
79,exireuil,Exireuil,79400,79114
79,germond-rouvre,Germond-Rouvre,79220,79133
79,vallans,Vallans,79270,79335
79,pougne-herisson,Pougne-Hérisson,79130,79215
79,saint-vincent-la-chatre,Saint-Vincent-la-Châtre,79500,79301
79,doux-79,Doux,79390,79108
79,fenery,Fénery,79450,79118
79,messe,Messé,79120,79177
79,granzay-gript,Granzay-Gript,79360,79137
79,ardin,Ardin,79160,79012
79,pamproux,Pamproux,79800,79201
79,clussais-la-pommeraie,Clussais-la-Pommeraie,79190,79095
79,saint-pompain,Saint-Pompain,79160,79290
79,bataille,La Bataille,79110,79027
79,saint-coutant-79,Saint-Coutant,79120,79243
79,mauleon,Mauléon,79700,79079
79,viennay,Viennay,79200,79347
79,paizay-le-tort,Paizay-le-Tort,79500,79199
79,salles-79,Salles,79800,79303
79,vanneau-irleau,Le Vanneau-Irleau,79270,79337
79,arcais,Arçais,79210,79010
79,bourdet,Le Bourdet,79210,79046
79,saint-romans-des-champs,Saint-Romans-des-Champs,79230,79294
79,chantecorps,Chantecorps,79340,79068
79,pliboux,Pliboux,79190,79212
79,aubigne-79,Aubigné,79110,79018
79,asnieres-en-poitou,Asnières-en-Poitou,79170,79015
79,chize,Chizé,79170,79090
79,pers-79,Pers,79190,79205
79,saint-cyr-la-lande,Saint-Cyr-la-Lande,79100,79244
79,luche-thouarsais,Luché-Thouarsais,79330,79159
79,soudan-79,Soudan,79800,79316
79,montravers,Montravers,79140,79183
79,pin-79,Le Pin,79140,79210
79,pressigny-79,Pressigny,79390,79218
79,couarde,La Couarde,79800,79098
79,sompt,Sompt,79110,79314
79,crezieres,Crézières,79110,79107
79,azay-le-brûle,Azay-le-Brûlé,79400,79024
79,bessines,Bessines,79000,79034
79,saint-gelais,Saint-Gelais,79410,79249
79,beceleuf,Béceleuf,79160,79032
79,pierrefitte-79,Pierrefitte,79330,79209
79,brieuil-sur-chize,Brieuil-sur-Chizé,79170,79055
79,brie-79,Brie,79100,79054
79,oiron,Oiron,79100,79196
79,trayes,Trayes,79240,79332
79,chapelle-bertrand,La Chapelle-Bertrand,79200,79071
79,caunay,Caunay,79190,79060
79,sainte-verge,Sainte-Verge,79100,79300
79,secondigne-sur-belle,Secondigné-sur-Belle,79170,79310
79,clesse-79,Clessé,79350,79094
79,rom,Rom,79120,79230
79,chapelle-saint-laurent,La Chapelle-Saint-Laurent,79430,79076
79,tessonniere,Tessonnière,79600,79325
79,cours-79,Cours,79220,79104
79,luche-sur-brioux,Luché-sur-Brioux,79170,79158
79,vert-79,Le Vert,79170,79346
79,faye-sur-ardin,Faye-sur-Ardin,79160,79117
79,saint-maxire,Saint-Maxire,79410,79281
79,champdeniers-saint-denis,Champdeniers-Saint-Denis,79220,79066
79,saint-symphorien-79,Saint-Symphorien,79270,79298
79,sainte-soline,Sainte-Soline,79120,79297
79,rochenard,La Rochénard,79270,79229
79,thorigny-sur-le-mignon,Thorigny-sur-le-Mignon,79360,79328
79,maisonnay,Maisonnay,79500,79164
79,argenton-les-vallees,Argenton-les-Vallées,79150,79013
79,soutiers,Soutiers,79310,79318
79,prahecq,Prahecq,79230,79216
79,melle-79,Mellé,79500,79174
79,perigne,Périgné,79170,79204
79,foret-sur-sevre,La Forêt-sur-Sèvre,79380,79123
79,aubigny-79,Aubigny,79390,79019
79,vautebis,Vautebis,79420,79341
79,vouhe-79,Vouhé,79310,79354
79,paizay-le-chapt,Paizay-le-Chapt,79170,79198
80,moyenneville-80,Moyenneville,80870,80578
80,bussu,Bussu,80200,80154
80,marquaix,Marquaix,80240,80516
80,crouy-saint-pierre,Crouy-Saint-Pierre,80310,80229
80,beaumetz,Beaumetz,80370,80068
80,mericourt-en-vimeu,Méricourt-en-Vimeu,80640,80531
80,templeux-le-guerard,Templeux-le-Guérard,80240,80748
80,mailly-raineval,Mailly-Raineval,80110,80499
80,famechon-80,Famechon,80290,80301
80,canchy-80,Canchy,80150,80167
80,fontaine-le-sec,Fontaine-le-Sec,80140,80324
80,mericourt-l-abbe,Méricourt-l'Abbé,80113,80530
80,mezerolles,Mézerolles,80600,80544
80,bus-les-artois,Bus-lès-Artois,80560,80153
80,villers-bocage-80,Villers-Bocage,80260,80798
80,gruny,Gruny,80700,80393
80,balatre,Balâtre,80700,80053
80,warsy,Warsy,80500,80822
80,vauchelles-les-domart,Vauchelles-lès-Domart,80620,80778
80,mezieres-en-santerre,Mézières-en-Santerre,80110,80545
80,fontaine-sur-maye,Fontaine-sur-Maye,80150,80327
80,morisel,Morisel,80110,80571
80,vironchaux,Vironchaux,80150,80808
80,croix-moligneaux,Croix-Moligneaux,80400,80226
80,biaches,Biaches,80200,80102
80,ignaucourt,Ignaucourt,80720,80449
80,saint-maulvis,Saint-Maulvis,80140,80709
80,bernay-en-ponthieu,Bernay-en-Ponthieu,80120,80087
80,quevauvillers,Quevauvillers,80710,80656
80,hombleux,Hombleux,80400,80442
80,vecquemont,Vecquemont,80800,80785
80,maison-roland,Maison-Roland,80135,80502
80,hamel-80,Le Hamel,80800,80411
80,berneuil-80,Berneuil,80620,80089
80,clairy-saulchoix,Clairy-Saulchoix,80540,80198
80,vaudricourt-80,Vaudricourt,80230,80780
80,avesnes-chaussoy,Avesnes-Chaussoy,80140,80048
80,tailly-80,Tailly,80270,80744
80,barly-80,Barly,80600,80055
80,franleu,Franleu,80210,80345
80,bernes,Bernes,80240,80088
80,froyelles,Froyelles,80150,80371
80,lanches-saint-hilaire,Lanches-Saint-Hilaire,80620,80466
80,englebelmer,Englebelmer,80300,80266
80,doullens,Doullens,80600,80253
80,miannay,Miannay,80132,80546
80,aumatre,Aumâtre,80140,80040
80,vauchelles-les-quesnoy,Vauchelles-les-Quesnoy,80132,80779
80,marieux,Marieux,80560,80514
80,flixecourt,Flixecourt,80420,80318
80,lucheux,Lucheux,80600,80495
80,courcelette,Courcelette,80300,80216
80,nampty,Nampty,80160,80583
80,maurepas-80,Maurepas,80360,80521
80,eaucourt-sur-somme,Eaucourt-sur-Somme,80580,80262
80,naours,Naours,80260,80584
80,behencourt,Béhencourt,80260,80077
80,saint-riquier,Saint-Riquier,80135,80716
80,louvrechy,Louvrechy,80250,80494
80,forceville,Forceville,80560,80329
80,quend,Quend,80120,80649
80,aumont-80,Aumont,80640,80041
80,saint-gratien-80,Saint-Gratien,80260,80704
80,oisemont,Oisemont,80140,80606
80,port-le-grand,Port-le-Grand,80132,80637
80,boufflers,Boufflers,80150,80118
80,bettembos,Bettembos,80590,80098
80,lieramont,Liéramont,80240,80475
80,cavillon,Cavillon,80310,80180
80,fricourt,Fricourt,80300,80366
80,malpart,Malpart,80250,80504
80,vaux-sur-somme,Vaux-sur-Somme,80800,80784
80,woignarue,Woignarue,80460,80826
80,rainneville,Rainneville,80260,80661
80,mouflers,Mouflers,80690,80574
80,cartigny,Cartigny,80200,80177
80,equennes-eramecourt,Équennes-Éramecourt,80290,80276
80,cerisy,Cerisy,80800,80184
80,montigny-sur-l-hallue,Montigny-sur-l'Hallue,80260,80562
80,lihons,Lihons,80320,80481
80,allenay,Allenay,80530,80018
80,cayeux-en-santerre,Cayeux-en-Santerre,80720,80181
80,harponville,Harponville,80560,80420
80,rouy-le-petit,Rouy-le-Petit,80190,80684
80,fleury-80,Fleury,80160,80317
80,guyencourt-sur-noye,Guyencourt-sur-Noye,80250,80403
80,bourdon,Bourdon,80310,80123
80,tilloy-les-conty,Tilloy-lès-Conty,80160,80761
80,frettemeule,Frettemeule,80220,80362
80,allery,Allery,80270,80019
80,argoules,Argoules,80120,80025
80,champien,Champien,80700,80185
80,folleville-80,Folleville,80250,80321
80,contoire,Contoire,80500,80209
80,boisle,Le Boisle,80150,80109
80,sauvillers-mongival,Sauvillers-Mongival,80110,80729
80,namps-maisnil,Namps-Maisnil,80290,80582
80,sentelie,Sentelie,80160,80734
80,thezy-glimont,Thézy-Glimont,80110,80752
80,framicourt,Framicourt,80140,80343
80,dominois,Dominois,80120,80244
80,blangy-tronville,Blangy-Tronville,80440,80107
80,millencourt-en-ponthieu,Millencourt-en-Ponthieu,80135,80548
80,bray-sur-somme,Bray-sur-Somme,80340,80136
80,lancheres,Lanchères,80230,80464
80,bouzincourt,Bouzincourt,80300,80129
80,hallu,Hallu,80320,80409
80,bazentin,Bazentin,80300,80059
80,bacouel-sur-selle,Bacouel-sur-Selle,80480,80050
80,guillaucourt,Guillaucourt,80170,80400
80,tilloloy,Tilloloy,80700,80759
80,vron,Vron,80120,80815
80,hem-hardinval,Hem-Hardinval,80600,80427
80,cizancourt,Cizancourt,80200,80197
80,inval-boiron,Inval-Boiron,80430,80450
80,boismont-80,Boismont,80230,80110
80,chaulnes,Chaulnes,80320,80186
80,monchy-lagache,Monchy-Lagache,80200,80555
80,saint-maxent,Saint-Maxent,80140,80710
80,neufmoulin,Neufmoulin,80132,80588
80,villers-les-roye,Villers-lès-Roye,80700,80803
80,arrest,Arrest,80820,80029
80,herissart,Hérissart,80260,80431
80,halloy-les-pernois,Halloy-lès-Pernois,80670,80408
80,guillemont,Guillemont,80360,80401
80,bealcourt,Béalcourt,80370,80060
80,bouquemaison,Bouquemaison,80600,80122
80,bellancourt,Bellancourt,80132,80078
80,fonches-fonchette,Fonches-Fonchette,80700,80322
80,ercourt,Ercourt,80210,80280
80,rogy,Rogy,80160,80675
80,noyelles-en-chaussee,Noyelles-en-Chaussée,80150,80599
80,gorges-80,Gorges,80370,80381
80,sailly-saillisel,Sailly-Saillisel,80360,80695
80,morvillers-saint-saturnin,Morvillers-Saint-Saturnin,80590,80573
80,senlis-le-sec,Senlis-le-Sec,80300,80733
80,outrebois,Outrebois,80600,80614
80,ville-sur-ancre,Ville-sur-Ancre,80300,80807
80,saint-vaast-en-chaussee,Saint-Vaast-en-Chaussée,80310,80722
80,bray-les-mareuil,Bray-lès-Mareuil,80580,80135
80,yvrench,Yvrench,80150,80832
80,chuignolles,Chuignolles,80340,80195
80,louvencourt,Louvencourt,80560,80493
80,brevillers-80,Brévillers,80600,80140
80,treux,Treux,80300,80769
80,grattepanche,Grattepanche,80680,80387
80,peronne-80,Péronne,80200,80620
80,montonvillers,Montonvillers,80260,80565
80,hervilly,Hervilly,80240,80434
80,pertain,Pertain,80320,80621
80,autheux,Autheux,80600,80042
80,marcelcave,Marcelcave,80720,80507
80,daours,Daours,80800,80234
80,limeux-80,Limeux,80490,80482
80,y,Y,80190,80829
80,cardonnette,Cardonnette,80260,80173
80,bosquel,Bosquel,80160,80114
80,beaucamps-le-jeune,Beaucamps-le-Jeune,80430,80061
80,ault,Ault,80460,80039
80,biencourt,Biencourt,80140,80104
80,friville-escarbotin,Friville-Escarbotin,80130,80368
80,bernaville,Bernaville,80370,80086
80,morlancourt,Morlancourt,80300,80572
80,breuil-80,Breuil,80400,80139
80,beaucamps-le-vieux,Beaucamps-le-Vieux,80430,80062
80,buverchy,Buverchy,80400,80158
80,havernas,Havernas,80670,80423
80,neuville-coppegueule,Neuville-Coppegueule,80430,80592
80,pont-de-metz,Pont-de-Metz,80480,80632
80,guignemicourt,Guignemicourt,80540,80399
80,esclainvillers,Esclainvillers,80250,80283
80,soyecourt,Soyécourt,80200,80741
80,grivillers,Grivillers,80700,80391
80,fresnes-mazancourt,Fresnes-Mazancourt,80320,80353
80,vermandovillers,Vermandovillers,80320,80789
80,matigny,Matigny,80400,80519
80,framerville-rainecourt,Framerville-Rainecourt,80131,80342
80,arry-80,Arry,80120,80030
80,talmas,Talmas,80260,80746
80,plessier-rozainvillers,Le Plessier-Rozainvillers,80110,80628
80,athies-80,Athies,80200,80034
80,forest-l-abbaye,Forest-l'Abbaye,80150,80331
80,verpillieres,Verpillières,80700,80790
80,coisy,Coisy,80260,80202
80,fienvillers,Fienvillers,80750,80310
80,rubempre,Rubempré,80260,80686
80,chaussoy-epagny,Chaussoy-Epagny,80250,80188
80,ovillers-la-boisselle,Ovillers-la-Boisselle,80300,80615
80,aigneville,Aigneville,80210,80008
80,saint-aubin-montenoy,Saint-Aubin-Montenoy,80540,80698
80,hallencourt,Hallencourt,80490,80406
80,domvast,Domvast,80150,80250
80,cardonnois,Le Cardonnois,80500,80174
80,bethencourt-sur-somme,Béthencourt-sur-Somme,80190,80097
80,etoile-80,L'Étoile,80830,80296
80,nesle,Nesle,80190,80585
80,montdidier-80,Montdidier,80500,80561
80,bettencourt-saint-ouen,Bettencourt-Saint-Ouen,80610,80100
80,laucourt,Laucourt,80700,80467
80,fontaine-sur-somme,Fontaine-sur-Somme,80510,80328
80,picquigny,Picquigny,80310,80622
80,tincourt-boucly,Tincourt-Boucly,80240,80762
80,eclusier-vaux,Éclusier-Vaux,80340,80264
80,ercheu,Ercheu,80930,80279
80,querrieu,Querrieu,80115,80650
80,grecourt,Grécourt,80400,80389
80,heucourt-croquoison,Heucourt-Croquoison,80270,80437
80,gamaches,Gamaches,80220,80373
80,omiecourt,Omiécourt,80320,80608
80,brassy-80,Brassy,80160,80134
80,herleville,Herleville,80340,80432
80,harbonnieres,Harbonnières,80131,80417
80,roye-80,Roye,80700,80685
80,courcelles-sous-thoix,Courcelles-sous-Thoix,80160,80219
80,hancourt,Hancourt,80240,80413
80,cremery,Crémery,80700,80223
80,buire-courcelles,Buire-Courcelles,80200,80150
80,villers-campsart,Villers-Campsart,80140,80800
80,marquivillers,Marquivillers,80700,80517
80,carrepuis,Carrépuis,80700,80176
80,bussy-les-daours,Bussy-lès-Daours,80800,80156
80,hornoy-le-bourg,Hornoy-le-Bourg,80640,80443
80,licourt,Licourt,80320,80474
80,faverolles-80,Faverolles,80500,80302
80,thennes,Thennes,80110,80751
80,mereaucourt,Méréaucourt,80290,80528
80,salouel,Salouël,80480,80725
80,rancourt-80,Rancourt,80360,80664
80,loeuilly,Lœuilly,80160,80485
80,eterpigny-80,Éterpigny,80200,80294
80,mazis,Le Mazis,80430,80522
80,puchevillers,Puchevillers,80560,80645
80,moyencourt-les-poix,Moyencourt-lès-Poix,80290,80577
80,remaugies,Remaugies,80500,80667
80,estrees-sur-noye,Estrées-sur-Noye,80250,80291
80,sailly-le-sec,Sailly-le-Sec,80800,80694
80,beaufort-en-santerre,Beaufort-en-Santerre,80170,80067
80,rouy-le-grand,Rouy-le-Grand,80190,80683
80,fricamps,Fricamps,80290,80365
80,thory-80,Thory,80250,80758
80,grebault-mesnil,Grébault-Mesnil,80140,80388
80,rollot,Rollot,80500,80678
80,maisnieres,Maisnières,80220,80500
80,jumel,Jumel,80250,80452
80,roiglise,Roiglise,80700,80676
80,villers-tournelle,Villers-Tournelle,80500,80805
80,courtemanche,Courtemanche,80500,80220
80,marestmontiers,Marestmontiers,80500,80511
80,sourdon,Sourdon,80250,80740
80,aubigny-80,Aubigny,80800,80036
80,abbeville,Abbeville,80132,80001
80,clery-sur-somme,Cléry-sur-Somme,80200,80199
80,bettencourt-riviere,Bettencourt-Rivière,80270,80099
80,bayencourt,Bayencourt,80560,80057
80,cerisy-buleux,Cerisy-Buleux,80140,80183
80,cachy,Cachy,80380,80159
80,etelfay,Ételfay,80500,80293
80,boussicourt,Boussicourt,80500,80125
80,franqueville-80,Franqueville,80620,80346
80,berteaucourt-les-thennes,Berteaucourt-lès-Thennes,80110,80094
80,bonneville-80,Bonneville,80670,80113
80,tertry,Tertry,80200,80750
80,miraumont,Miraumont,80300,80549
80,epagne-epagnette,Épagne-Épagnette,80580,80268
80,cramont,Cramont,80370,80221
80,saleux,Saleux,80480,80724
80,conty,Conty,80160,80211
80,plachy-buyon,Plachy-Buyon,80160,80627
80,bouvaincourt-sur-bresle,Bouvaincourt-sur-Bresle,80220,80127
80,guizancourt,Guizancourt,80290,80402
80,heudicourt-80,Heudicourt,80122,80438
80,boves,Boves,80440,80131
80,nesle-l-hopital,Nesle-l'Hôpital,80140,80586
80,wargnies,Wargnies,80670,80819
80,chaussee-tirancourt,La Chaussée-Tirancourt,80310,80187
80,villers-bretonneux,Villers-Bretonneux,80380,80799
80,vaux-en-amienois,Vaux-en-Amiénois,80260,80782
80,rivery,Rivery,80136,80674
80,becordel-becourt,Bécordel-Bécourt,80300,80073
80,saigneville,Saigneville,80230,80691
80,vergies,Vergies,80270,80788
80,liercourt,Liercourt,80580,80476
80,carnoy,Carnoy,80300,80175
80,herly-80,Herly,80190,80433
80,riencourt,Riencourt,80310,80673
80,saint-quentin-la-motte-croix-au-bailly,Saint-Quentin-la-Motte-Croix-au-Bailly,80880,80714
80,quivieres,Quivières,80400,80658
80,estrees-les-crecy,Estrées-lès-Crécy,80150,80290
80,hargicourt-80,Hargicourt,80500,80419
80,curlu,Curlu,80360,80231
80,thieulloy-l-abbaye,Thieulloy-l'Abbaye,80126,80754
80,buigny-les-gamaches,Buigny-lès-Gamaches,80220,80148
80,eplessier,Éplessier,80290,80273
80,woincourt,Woincourt,80520,80827
80,cottenchy,Cottenchy,80440,80213
80,ferrieres-80,Ferrières,80470,80305
80,sancourt-80,Sancourt,80400,80726
80,yvrencheux,Yvrencheux,80150,80833
80,rouvrel,Rouvrel,80250,80681
80,foucaucourt-en-santerre,Foucaucourt-en-Santerre,80340,80335
80,puzeaux,Puzeaux,80320,80647
80,bonnay-80,Bonnay,80800,80112
80,pargny,Pargny,80190,80616
80,montigny-les-jongleurs,Montigny-les-Jongleurs,80370,80563
80,rouvroy-en-santerre,Rouvroy-en-Santerre,80170,80682
80,vraignes-les-hornoy,Vraignes-lès-Hornoy,80640,80813
80,villeroy-80,Villeroy,80140,80796
80,saveuse,Saveuse,80730,80730
80,contre-80,Contré,80160,80210
80,chuignes,Chuignes,80340,80194
80,proyart,Proyart,80121,80644
80,nampont,Nampont,80120,80580
80,camps-en-amienois,Camps-en-Amiénois,80540,80165
80,meillard-80,Le Meillard,80370,80526
80,saint-aubin-riviere,Saint-Aubin-Rivière,80430,80699
80,dompierre-becquincourt,Dompierre-Becquincourt,80980,80247
80,foucaucourt-hors-nesle,Foucaucourt-Hors-Nesle,80140,80336
80,longuevillette,Longuevillette,80600,80491
80,tully,Tully,80530,80770
80,allaines,Allaines,80200,80017
80,lesboeufs,Lesbœufs,80360,80472
80,authie-80,Authie,80560,80043
80,vrely,Vrély,80170,80814
80,domleger-longvillers,Domléger-Longvillers,80370,80245
80,caix,Caix,80170,80162
80,nouvion,Nouvion,80860,80598
80,embreville,Embreville,80570,80265
80,thieulloy-la-ville,Thieulloy-la-Ville,80290,80755
80,davenescourt,Davenescourt,80500,80236
80,saint-sauflieu,Saint-Sauflieu,80160,80717
80,hescamps,Hescamps,80290,80436
80,damery-80,Damery,80700,80232
80,toutencourt,Toutencourt,80560,80766
80,hedauville,Hédauville,80560,80425
80,henencourt,Hénencourt,80300,80429
80,bouillancourt-la-bataille,Bouillancourt-la-Bataille,80500,80121
80,bresle,Bresle,80300,80138
80,fresnoy-les-roye,Fresnoy-lès-Roye,80700,80359
80,cannessieres,Cannessières,80140,80169
80,courcelles-au-bois,Courcelles-au-Bois,80560,80217
80,villers-carbonnel,Villers-Carbonnel,80200,80801
80,beauchamps-80,Beauchamps,80770,80063
80,lignieres-en-vimeu,Lignières-en-Vimeu,80140,80480
80,esmery-hallon,Esmery-Hallon,80400,80284
80,cantigny,Cantigny,80500,80170
80,gueudecourt,Gueudecourt,80360,80397
80,bovelles,Bovelles,80540,80130
80,pont-noyelles,Pont-Noyelles,80115,80634
80,beuvraignes,Beuvraignes,80700,80101
80,coigneux,Coigneux,80560,80201
80,voyennes,Voyennes,80400,80811
80,roisel,Roisel,80240,80677
80,ramburelles,Ramburelles,80140,80662
80,doingt,Doingt,80200,80240
80,languevoisin-quiquery,Languevoisin-Quiquery,80190,80465
80,ailly-sur-somme,Ailly-sur-Somme,80470,80011
80,fort-mahon-plage,Fort-Mahon-Plage,80790,80333
80,huchenneville,Huchenneville,80132,80444
80,gratibus,Gratibus,80500,80386
80,ailly-le-haut-clocher,Ailly-le-Haut-Clocher,80690,80009
80,heilly,Heilly,80113,80426
80,fay-80,Fay,80200,80304
80,brutelles,Brutelles,80230,80146
80,maizicourt,Maizicourt,80370,80503
80,bus-la-mesiere,Bus-la-Mésière,80700,80152
80,boisbergues,Boisbergues,80600,80108
80,fransu,Fransu,80620,80348
80,mesnil-martinsart,Mesnil-Martinsart,80300,80540
80,rue,Rue,80120,80688
80,saint-fuscien,Saint-Fuscien,80680,80702
80,saint-valery-sur-somme,Saint-Valery-sur-Somme,80230,80721
80,fossemanant,Fossemanant,80160,80334
80,caours,Caours,80132,80171
80,dury-80,Dury,80480,80261
80,buigny-l-abbe,Buigny-l'Abbé,80132,80147
80,prouzel,Prouzel,80160,80643
80,frise,Frise,80340,80367
80,courcelles-sous-moyencourt,Courcelles-sous-Moyencourt,80290,80218
80,dernancourt,Dernancourt,80300,80238
80,lealvillers,Léalvillers,80560,80470
80,bussus-bussuel,Bussus-Bussuel,80135,80155
80,villers-sous-ailly,Villers-sous-Ailly,80690,80804
80,candas,Candas,80750,80168
